time_s,E,C,Psi,H_e,H_c,M_r
0.8200000000000001,0.6365652342531156,0.6172718253374667,0.518556175870574,-0.06832428265440539,-0.17073396023847034,0.2636861604809687
0.8300000000000001,0.55797068774818,0.695689222714285,0.5187597854308976,-0.06923812053042624,-0.17070950708837507,0.2634511578104239
0.84,0.6283574865873675,0.629619109561318,0.5189628859673204,-0.06856903529790967,-0.17264430705597839,0.26448988043566946
0.85,0.6441431207038014,0.6866854513605911,0.5191654787524022,-0.0702608397856306,-0.17457749464460814,0.26993328070890893
0.86,0.6661330452403242,0.739838279743565,0.5193675650555212,-0.07230400217488955,-0.17872039459826233,0.2764412788635071
0.87,0.5977964997769826,0.7268234871612711,0.5195691461428824,-0.07402294912448483,-0.1822798298694178,0.27191712955874703
0.88,0.617783588571031,0.6760782673144116,0.5197702232775252,-0.07527717013528856,-0.18506805165794243,0.2712327114133336
0.89,0.6476189516869171,0.6728417339211771,0.5199707977193314,-0.07625042827446066,-0.18852737465927133,0.27409977134207564
0.9,0.590869833614496,0.6917461526773425,0.5201708707250331,-0.07692794819506785,-0.1905501110327442,0.27208166029518266
0.91,0.6308273848587722,0.7225230849186713,0.5203704435482205,-0.07833635021983706,-0.1935547905216929,0.2778475995983528
0.92,0.524000005494569,0.6991001929671019,0.52056951743935,-0.077994227714611,-0.19615190123786982,0.26951447116019117
0.93,0.6299033197122951,0.7157582191728298,0.5207680936457516,-0.07794479392759103,-0.19845193268948652,0.27847829422542913
0.9400000000000001,0.5628569451829784,0.7287134726527263,0.5209661734116372,-0.07766369028128636,-0.20119230873090602,0.2750159224757184
0.9500000000000001,0.5619176262216312,0.6668221178723652,0.5211637579781081,-0.07649701010776741,-0.2043695433796985,0.27199179708771615
0.96,0.6019727088473197,0.7143398381035356,0.5213608485831628,-0.07717346134064351,-0.2074611149010542,0.2784298935273867
0.97,0.596606270045443,0.7191792288700622,0.5215574464617049,-0.07765608412144574,-0.20948129416105954,0.27895829148952794
0.98,0.6115344872524817,0.6829439757308421,0.5217535528455506,-0.07825986204836771,-0.21070385192786667,0.2782705363916963
0.99,0.5358416658894942,0.7344276498339207,0.5219491689634367,-0.08007491599080084,-0.21348108863221057,0.27697802518543735
1.0,0.5794357102743988,0.694035296062553,0.5221442960410281,-0.08095737568806138,-0.21517137841060416,0.2784806475733964
1.01,0.666662480375818,0.7065013532496364,0.5223389353009255,-0.08123990093539704,-0.21675888140359115,0.28592780474637614
1.02,0.6118543912284273,0.6945807142100514,0.5225330879626732,-0.08140769781715872,-0.21818864597266321,0.2816607910193184
1.03,0.5802314552705015,0.710911773999467,0.5227267552427665,-0.08291278877719806,-0.22084694866442459,0.2814278613611227
1.04,0.6336517673544725,0.6748742457621679,0.5229199383546596,-0.08285894834218263,-0.22272633755054944,0.2834257350356177
1.05,0.605305726039053,0.6600235337073458,0.5231126385087729,-0.08394800665236862,-0.22441959218821408,0.28127292153922057
1.06,0.6359785757370908,0.6874572644845118,0.523304856912501,-0.08444321511302223,-0.22484913235908482,0.2853442911447564
1.07,0.6021625536102997,0.6727927670740936,0.5234965947702197,-0.08593017093707656,-0.22735653857560698,0.28307607657458267
1.08,0.6697465471371089,0.6761020726848823,0.5236878532832941,-0.08615739523054507,-0.2285194466422209,0.28830160435698327
1.09,0.6185297865055162,0.7022418811476733,0.5238786336500859,-0.08681609665068861,-0.22926827527997104,0.2867763548994846
1.1,0.6232316781545947,0.7207790493103096,0.5240689370659607,-0.08611480201429224,-0.23177966141220016,0.2887633524814863
1.11,0.5582322131473623,0.7037432784696616,0.5242587647232958,-0.08510092034924364,-0.23511437740793878,0.2835951233821421
1.12,0.584529429895678,0.6558087536088836,0.5244481178114876,-0.08663926181189387,-0.23781246791276656,0.28368088260713814
1.1300000000000001,0.6445311751299252,0.6940812239392199,0.5246369975169589,-0.08810340298894413,-0.23935324903542857,0.2909928886968559
1.1400000000000001,0.5877394211727167,0.7245303176011271,0.5248254050231665,-0.09110600981879953,-0.24197506554382528,0.29018531473571024
1.1500000000000001,0.6417989601499912,0.7024618792333078,0.5250133415106086,-0.09098606911958419,-0.24545182548590103,0.2936214552433247
1.16,0.5611416875130546,0.6926790067895748,0.5252008081568321,-0.09144582189349923,-0.2482910827494204,0.2880483859065318
