time_h,D,E,C,H_e,M_t
0.3,0.051868770319785255,0.46202616083972026,0.7158424617500082,0.010780771580892743,0.033566234081154396
0.31,0.056378413709080095,0.4691590456249698,0.7266838355793,0.011361408190288582,0.03464176086171261
0.32,0.06108903832081634,0.4719601156627052,0.7319385607236958,0.011595953987863382,0.0357193441136043
0.33,0.06599951678309872,0.4723820879678386,0.7267221476437125,0.011908241175267332,0.03679543251321711
0.34,0.07110845949569387,0.48632000071846027,0.7117247898708362,0.012767723582322166,0.03787195097852683
0.35000000000000003,0.0764142288711205,0.4697591305752035,0.7318534375190446,0.013633207270019258,0.0389462166425901
0.36,0.08191495308140201,0.48482575750200635,0.733400252239474,0.01419578992830494,0.04002590658912712
0.37,0.08760853932449762,0.48163964761557393,0.7120275718669276,0.01485309792988591,0.041098258875655165
0.38,0.093492686624076,0.4548337688324556,0.7473928191507704,0.01595097374169736,0.04216773967074447
0.39,0.09956489817595034,0.46072552734432676,0.7450635640432687,0.016682507535772568,0.04323805783674912
0.4,0.10582249325415943,0.4922120956113594,0.7252833968914658,0.017396113781886942,0.044314611377268
0.41000000000000003,0.11226261868934803,0.4924316381254279,0.7121853245580556,0.018540362714214578,0.04538652879772068
0.42,0.11888225993178295,0.5063220958827009,0.7300476483858223,0.01938535063821943,0.04646723652162827
0.43,0.12567825171102331,0.4419567134409984,0.7247104219306494,0.02016589204137025,0.0475215953499268
0.44,0.13264728830396239,0.5009633078513739,0.6975921255362769,0.020946335244131004,0.04858997961597315
0.45,0.13978593342265577,0.44252126192724683,0.695792965273986,0.022164366865713336,0.04963566775113474
0.46,0.14709062973306036,0.4917775839097525,0.7044148500546281,0.023369501114355533,0.0506995729200815
0.47000000000000003,0.15455770801552526,0.4454668498128105,0.7158870960344281,0.02480116586092544,0.05174772098689262
0.48,0.16218339597759313,0.5242691287983267,0.6896277443801211,0.025606982809103375,0.052816727636948384
0.49,0.16996382672940358,0.48239659447566247,0.7176566753611485,0.026574184916557508,0.05387668452816289
0.5,0.17789504693172237,0.5453775770354415,0.7196691187871604,0.0282511812835739,0.05495851803167464
0.51,0.1859730246263603,0.5084461480574939,0.7026229059698812,0.029347908402625248,0.05602082204162606
0.52,0.19419365675849568,0.5235054797609908,0.695843071052198,0.030442385142578673,0.057085425315575186
0.53,0.20255277640016386,0.5205479613540019,0.7174970517093732,0.032116941793933956,0.05815275823174325
0.54,0.21104615968393858,0.547506838032538,0.7090784400868471,0.033534314992375414,0.059225986646375614
0.55,0.21966953245559445,0.5134775125341418,0.6693200707722118,0.034951663556114156,0.06027468955824632
0.56,0.2284185766543078,0.49378778320155964,0.6920147564483289,0.03602105405550467,0.06132112459584916
0.5700000000000001,0.2372889364287308,0.4954916300703799,0.68430636250215,0.03813799618144232,0.062363720446117446
0.58,0.24627622399705587,0.5034870804173047,0.6971122183898585,0.03976152856115896,0.06341043487597904
0.59,0.25537602525897,0.5255376752660846,0.6989788710314963,0.04124591009685267,0.06446370367894172
0.6,0.2645839051671917,0.5341830007907284,0.6485481723889968,0.0426355280725132,0.06550472293831024
0.61,0.2738954128660835,0.5246972615057034,0.7189121308419936,0.04440560933688635,0.06655926606191838
0.62,0.2833060866046248,0.53573563354314,0.6270945511234487,0.04682220509921117,0.06759009061538954
0.63,0.2928114584308484,0.5664627289875889,0.6571653527625554,0.04867299948589604,0.06863704819564036
0.64,0.3024070586746404,0.5028255486288442,0.7145055708438288,0.05000544863883494,0.06967586239738251
0.65,0.31208842022563416,0.5299974895076441,0.6745049792875577,0.051801644919712016,0.07071166531627439
0.66,0.3218510826127318,0.5643984169668828,0.6955056846424824,0.05405173512064573,0.0717625518358751
0.67,0.331690595891628,0.5254218734032713,0.6506406577250049,0.05632565125670834,0.07278524274665156
0.68,0.34160252434652205,0.5703893048835345,0.6458359910593029,0.0587249143293661,0.07381839991666793
0.6900000000000001,0.3515824500120539,0.5440488687230915,0.6639360504894212,0.06089232439239419,0.07484543236930734
0.7000000000000001,0.3616259760213191,0.5437756371902034,0.6226900885091148,0.06356941646308048,0.07585811436409234
0.71,0.3717287297856741,0.5545496372101221,0.6382882039770135,0.06596441396369541,0.07687563785294975
0.72,0.38188636601187503,0.5648392568947597,0.6567348684368423,0.06873041612961067,0.07789840070605648
0.73,0.3920945695619496,0.5575350548125149,0.6330245771992871,0.0715002974850468,0.0789090189735604
0.74,0.40234905816105004,0.5977487444822601,0.6544718622055059,0.07414900584486427,0.07993558342024576
0.75,0.41264558495838993,0.5631469121195105,0.62400102951429,0.0773140250156542,0.08093876871817467
0.76,0.42297994094623126,0.5973052647374254,0.6497479529933134,0.08003783267976797,0.08195693644017583
0.77,0.43334795724174413,0.5983879207744774,0.6560926743915511,0.08269224977193057,0.08297426326746683
0.78,0.4437455072364333,0.5753999928362225,0.6018216219813921,0.08618171237624432,0.08396483844034783
0.79,0.4541685086176914,0.6104084046932999,0.6221416765048114,0.08983900158694622,0.08496759726086554
0.8,0.46461292526691433,0.6224571523984592,0.6061208627762307,0.09364522019482865,0.08596479314726573
0.81,0.47507476903848567,0.6017499774734052,0.6213603848236582,0.09677548832582342,0.08695677752174098
